,countryiso3code,date,value,indicator.value,country.value
1511,CIV,2010,24908781285.4756,GDP (current US$),Cote d'Ivoire
1512,CIV,2009,24277493862.0625,GDP (current US$),Cote d'Ivoire
1513,CIV,2008,24224903099.6283,GDP (current US$),Cote d'Ivoire
1514,CIV,2007,20343635319.6174,GDP (current US$),Cote d'Ivoire
1515,CIV,2006,17800887796.4987,GDP (current US$),Cote d'Ivoire
1516,CIV,2005,17084928927.4555,GDP (current US$),Cote d'Ivoire
1517,CIV,2004,16554441846.5192,GDP (current US$),Cote d'Ivoire
1518,CIV,2003,15306602560.2533,GDP (current US$),Cote d'Ivoire
1519,CIV,2002,12346919216.1359,GDP (current US$),Cote d'Ivoire
1520,CIV,2001,11192560827.2962,GDP (current US$),Cote d'Ivoire
1521,CIV,2000,10717022462.6859,GDP (current US$),Cote d'Ivoire
1522,CIV,1999,12376639822.9265,GDP (current US$),Cote d'Ivoire
1523,CIV,1998,12612033728.8572,GDP (current US$),Cote d'Ivoire
1524,CIV,1997,11722142706.1278,GDP (current US$),Cote d'Ivoire
1525,CIV,1996,12139234938.7863,GDP (current US$),Cote d'Ivoire
1526,CIV,1995,11000146839.497,GDP (current US$),Cote d'Ivoire
1527,CIV,1994,8313557450.25213,GDP (current US$),Cote d'Ivoire
1528,CIV,1993,11045759468.9412,GDP (current US$),Cote d'Ivoire
1529,CIV,1992,11152971316.074,GDP (current US$),Cote d'Ivoire
1530,CIV,1991,10492628915.4927,GDP (current US$),Cote d'Ivoire
1531,CIV,1990,10795850106.9547,GDP (current US$),Cote d'Ivoire
1532,CIV,1989,9757410614.0812,GDP (current US$),Cote d'Ivoire
1533,CIV,1988,10255170459.986,GDP (current US$),Cote d'Ivoire
1534,CIV,1987,10087653189.3287,GDP (current US$),Cote d'Ivoire
1535,CIV,1986,9158302205.36237,GDP (current US$),Cote d'Ivoire
1536,HRV,2017,55319605060.5393,GDP (current US$),Croatia
1537,HRV,2016,51596973258.8892,GDP (current US$),Croatia
1538,HRV,2015,49530641704.2124,GDP (current US$),Croatia
1539,HRV,2014,57642914303.6081,GDP (current US$),Croatia
1540,HRV,2013,58056933513.2956,GDP (current US$),Croatia
1541,HRV,2012,56494367810.1978,GDP (current US$),Croatia
1542,HRV,2011,62354273096.4277,GDP (current US$),Croatia
1543,HRV,2010,59807930156.4205,GDP (current US$),Croatia
1544,HRV,2009,62666199344.4859,GDP (current US$),Croatia
1545,HRV,2008,70288870869.6534,GDP (current US$),Croatia
1546,HRV,2007,60182902955.1599,GDP (current US$),Croatia
1547,HRV,2006,50454950478.0836,GDP (current US$),Croatia
1548,HRV,2005,45386774692.3956,GDP (current US$),Croatia
1549,HRV,2004,41594385429.9587,GDP (current US$),Croatia
1550,HRV,2003,34686502609.9925,GDP (current US$),Croatia
1551,HRV,2002,26815681491.9268,GDP (current US$),Croatia
1552,HRV,2001,23179763831.4452,GDP (current US$),Croatia
1553,HRV,2000,21669183468.838,GDP (current US$),Croatia
1554,HRV,1999,23400452775.0046,GDP (current US$),Croatia
1555,HRV,1998,25466974682.9475,GDP (current US$),Croatia
1556,HRV,1997,23854819335.779,GDP (current US$),Croatia
1557,HRV,1996,23710205734.0547,GDP (current US$),Croatia
1558,HRV,1995,22417412250.5162,GDP (current US$),Croatia
1559,HRV,1994,,GDP (current US$),Croatia
1560,HRV,1993,,GDP (current US$),Croatia
1561,HRV,1992,,GDP (current US$),Croatia
1562,HRV,1991,,GDP (current US$),Croatia
1563,HRV,1990,,GDP (current US$),Croatia
1564,HRV,1989,,GDP (current US$),Croatia
1565,HRV,1988,,GDP (current US$),Croatia
1566,HRV,1987,,GDP (current US$),Croatia
1567,HRV,1986,,GDP (current US$),Croatia
1568,CUB,2017,96851000000.0,GDP (current US$),Cuba
1569,CUB,2016,91370000000.0,GDP (current US$),Cuba
1570,CUB,2015,87133000000.0,GDP (current US$),Cuba
1571,CUB,2014,80656000000.0,GDP (current US$),Cuba
1572,CUB,2013,77148000000.0,GDP (current US$),Cuba
1573,CUB,2012,73141000000.0,GDP (current US$),Cuba
1574,CUB,2011,68990000000.0,GDP (current US$),Cuba
1575,CUB,2010,64328000000.0,GDP (current US$),Cuba
1576,CUB,2009,62080000000.0,GDP (current US$),Cuba
1577,CUB,2008,60806300000.0,GDP (current US$),Cuba
1578,CUB,2007,58603900000.0,GDP (current US$),Cuba
1579,CUB,2006,52742800000.0,GDP (current US$),Cuba
1580,CUB,2005,42643836100.0,GDP (current US$),Cuba
1581,CUB,2004,38203000000.0,GDP (current US$),Cuba
1582,CUB,2003,35901200000.0,GDP (current US$),Cuba
1583,CUB,2002,33590500000.0,GDP (current US$),Cuba
1584,CUB,2001,31682400000.0,GDP (current US$),Cuba
1585,CUB,2000,30565400000.0,GDP (current US$),Cuba
1586,CUB,1999,28364615200.0,GDP (current US$),Cuba
1587,CUB,1998,25736331200.0,GDP (current US$),Cuba
1588,CUB,1997,25365908100.0,GDP (current US$),Cuba
1589,CUB,1996,25017368700.0,GDP (current US$),Cuba
1590,CUB,1995,30429803651.2192,GDP (current US$),Cuba
1591,CUB,1994,28448326756.7568,GDP (current US$),Cuba
1592,CUB,1993,22367254864.8649,GDP (current US$),Cuba
1593,CUB,1992,22085858243.2432,GDP (current US$),Cuba
1594,CUB,1991,24316556025.6585,GDP (current US$),Cuba
1595,CUB,1990,28645436569.1489,GDP (current US$),Cuba
1596,CUB,1989,27023468665.8977,GDP (current US$),Cuba
1597,CUB,1988,27458999472.2955,GDP (current US$),Cuba
1598,CUB,1987,25213935012.0819,GDP (current US$),Cuba
1599,CUB,1986,24226574634.0293,GDP (current US$),Cuba
1600,CUW,2017,3116610111.73184,GDP (current US$),Curacao
1601,CUW,2016,3122287932.96089,GDP (current US$),Curacao
1602,CUW,2015,3151910782.1229,GDP (current US$),Curacao
1603,CUW,2014,3158406033.51955,GDP (current US$),Curacao
1604,CUW,2013,3147616201.11732,GDP (current US$),Curacao
1605,CUW,2012,3131096089.38547,GDP (current US$),Curacao
1606,CUW,2011,3038699608.93855,GDP (current US$),Curacao
1607,CUW,2010,,GDP (current US$),Curacao
1608,CUW,2009,,GDP (current US$),Curacao
1609,CUW,2008,,GDP (current US$),Curacao
1610,CUW,2007,,GDP (current US$),Curacao
1611,CUW,2006,,GDP (current US$),Curacao
1612,CUW,2005,,GDP (current US$),Curacao
1613,CUW,2004,,GDP (current US$),Curacao
1614,CUW,2003,,GDP (current US$),Curacao
1615,CUW,2002,,GDP (current US$),Curacao
1616,CUW,2001,,GDP (current US$),Curacao
1617,CUW,2000,,GDP (current US$),Curacao
1618,CUW,1999,,GDP (current US$),Curacao
1619,CUW,1998,,GDP (current US$),Curacao
1620,CUW,1997,,GDP (current US$),Curacao
1621,CUW,1996,,GDP (current US$),Curacao
1622,CUW,1995,,GDP (current US$),Curacao
1623,CUW,1994,,GDP (current US$),Curacao
1624,CUW,1993,,GDP (current US$),Curacao
1625,CUW,1992,,GDP (current US$),Curacao
1626,CUW,1991,,GDP (current US$),Curacao
1627,CUW,1990,,GDP (current US$),Curacao
1628,CUW,1989,,GDP (current US$),Curacao
1629,CUW,1988,,GDP (current US$),Curacao
1630,CUW,1987,,GDP (current US$),Curacao
1631,CUW,1986,,GDP (current US$),Curacao
1632,CYP,2017,22638608224.1301,GDP (current US$),Cyprus
1633,CYP,2016,20890936462.2537,GDP (current US$),Cyprus
1634,CYP,2015,19779150116.4984,GDP (current US$),Cyprus
1635,CYP,2014,23128114786.7676,GDP (current US$),Cyprus
1636,CYP,2013,23900872625.8467,GDP (current US$),Cyprus
1637,CYP,2012,24978513426.6992,GDP (current US$),Cyprus
1638,CYP,2011,27565469097.9955,GDP (current US$),Cyprus
1639,CYP,2010,25732432719.0773,GDP (current US$),Cyprus
1640,CYP,2009,25945391775.4932,GDP (current US$),Cyprus
1641,CYP,2008,27844698989.3072,GDP (current US$),Cyprus
1642,CYP,2007,23968764029.5647,GDP (current US$),Cyprus
1643,CYP,2006,20072786350.5206,GDP (current US$),Cyprus
1644,CYP,2005,18433411267.2553,GDP (current US$),Cyprus
1645,CYP,2004,17320552500.0,GDP (current US$),Cyprus
1646,CYP,2003,14547325028.3126,GDP (current US$),Cyprus
1647,CYP,2002,11420227884.6154,GDP (current US$),Cyprus
1648,CYP,2001,10397897085.6102,GDP (current US$),Cyprus
1649,CYP,2000,9985844486.33365,GDP (current US$),Cyprus
1650,CYP,1999,10497908306.3646,GDP (current US$),Cyprus
1651,CYP,1998,10248617647.0588,GDP (current US$),Cyprus
1652,CYP,1997,9547818700.11403,GDP (current US$),Cyprus
1653,CYP,1996,10011918444.1656,GDP (current US$),Cyprus
1654,CYP,1995,9933133247.08926,GDP (current US$),Cyprus
1655,CYP,1994,7425703928.57143,GDP (current US$),Cyprus
1656,CYP,1993,6590291048.29211,GDP (current US$),Cyprus
1657,CYP,1992,6912150456.32334,GDP (current US$),Cyprus
1658,CYP,1991,5770197348.48485,GDP (current US$),Cyprus
1659,CYP,1990,5591130217.66965,GDP (current US$),Cyprus
1660,CYP,1989,4563482603.5503,GDP (current US$),Cyprus
1661,CYP,1988,4278792597.23965,GDP (current US$),Cyprus
1662,CYP,1987,3704813885.50548,GDP (current US$),Cyprus
1663,CYP,1986,3090734463.27684,GDP (current US$),Cyprus
1664,CZE,2017,215913545038.43,GDP (current US$),Czech Republic
1665,CZE,2016,195090272402.729,GDP (current US$),Czech Republic
1666,CZE,2015,186829940545.759,GDP (current US$),Czech Republic
1667,CZE,2014,207818330723.835,GDP (current US$),Czech Republic
1668,CZE,2013,209402444996.104,GDP (current US$),Czech Republic
1669,CZE,2012,207376427020.815,GDP (current US$),Czech Republic
1670,CZE,2011,227948349666.354,GDP (current US$),Czech Republic
1671,CZE,2010,207477857918.919,GDP (current US$),Czech Republic
1672,CZE,2009,206179982164.402,GDP (current US$),Czech Republic
1673,CZE,2008,235718586901.129,GDP (current US$),Czech Republic
1674,CZE,2007,189227050759.595,GDP (current US$),Czech Republic
1675,CZE,2006,155463807112.889,GDP (current US$),Czech Republic
1676,CZE,2005,136280689891.224,GDP (current US$),Czech Republic
1677,CZE,2004,119162172468.268,GDP (current US$),Czech Republic
1678,CZE,2003,99627140274.3805,GDP (current US$),Czech Republic
1679,CZE,2002,81910771993.9155,GDP (current US$),Czech Republic
1680,CZE,2001,67523642262.4009,GDP (current US$),Czech Republic
1681,CZE,2000,61649492816.5201,GDP (current US$),Czech Republic
1682,CZE,1999,64867483193.1315,GDP (current US$),Czech Republic
1683,CZE,1998,66490372105.1262,GDP (current US$),Czech Republic
1684,CZE,1997,61792161168.0011,GDP (current US$),Czech Republic
1685,CZE,1996,66985765439.1937,GDP (current US$),Czech Republic
1686,CZE,1995,59775697061.0399,GDP (current US$),Czech Republic
1687,CZE,1994,47554674590.9328,GDP (current US$),Czech Republic
1688,CZE,1993,40614350197.2353,GDP (current US$),Czech Republic
1689,CZE,1992,34590052812.1684,GDP (current US$),Czech Republic
1690,CZE,1991,29675502269.5661,GDP (current US$),Czech Republic
1691,CZE,1990,40477403219.5176,GDP (current US$),Czech Republic
1692,CZE,1989,,GDP (current US$),Czech Republic
1693,CZE,1988,,GDP (current US$),Czech Republic
1694,CZE,1987,,GDP (current US$),Czech Republic
1695,CZE,1986,,GDP (current US$),Czech Republic
1696,DNK,2017,329417067127.817,GDP (current US$),Denmark
1697,DNK,2016,313115929314.339,GDP (current US$),Denmark
1698,DNK,2015,302673068765.972,GDP (current US$),Denmark
1699,DNK,2014,352993631617.708,GDP (current US$),Denmark
1700,DNK,2013,343584391647.927,GDP (current US$),Denmark
1701,DNK,2012,327148943812.137,GDP (current US$),Denmark
1702,DNK,2011,344003137611.271,GDP (current US$),Denmark
1703,DNK,2010,321995279401.502,GDP (current US$),Denmark
1704,DNK,2009,321241303699.006,GDP (current US$),Denmark
1705,DNK,2008,353361038818.383,GDP (current US$),Denmark
1706,DNK,2007,319423424509.066,GDP (current US$),Denmark
1707,DNK,2006,282884947702.966,GDP (current US$),Denmark
1708,DNK,2005,264467336457.17,GDP (current US$),Denmark
1709,DNK,2004,251373002954.382,GDP (current US$),Denmark
1710,DNK,2003,218096033517.009,GDP (current US$),Denmark
1711,DNK,2002,178635163717.431,GDP (current US$),Denmark
1712,DNK,2001,164791442543.375,GDP (current US$),Denmark
1713,DNK,2000,164158739097.623,GDP (current US$),Denmark
1714,DNK,1999,177965188354.692,GDP (current US$),Denmark
1715,DNK,1998,176991934992.837,GDP (current US$),Denmark
1716,DNK,1997,173537647058.824,GDP (current US$),Denmark
1717,DNK,1996,187632346387.984,GDP (current US$),Denmark
1718,DNK,1995,185006881515.065,GDP (current US$),Denmark
1719,DNK,1994,156162386724.523,GDP (current US$),Denmark
1720,DNK,1993,143195627014.605,GDP (current US$),Denmark
1721,DNK,1992,152915654478.885,GDP (current US$),Denmark
1722,DNK,1991,139224688814.195,GDP (current US$),Denmark
1723,DNK,1990,138247285815.855,GDP (current US$),Denmark
1724,DNK,1989,112409222182.704,GDP (current US$),Denmark
1725,DNK,1988,115552846616.653,GDP (current US$),Denmark
1726,DNK,1987,109414423928.775,GDP (current US$),Denmark
1727,DNK,1986,88078760103.8191,GDP (current US$),Denmark
1728,DJI,2017,2751461055.59307,GDP (current US$),Djibouti
1729,DJI,2016,2603554906.59464,GDP (current US$),Djibouti
1730,DJI,2015,2430287967.02678,GDP (current US$),Djibouti
1731,DJI,2014,2214681573.56933,GDP (current US$),Djibouti
1732,DJI,2013,2042817162.85639,GDP (current US$),Djibouti
1733,DJI,2012,1353632941.5207,GDP (current US$),Djibouti
1734,DJI,2011,1239144501.77525,GDP (current US$),Djibouti
1735,DJI,2010,1128611700.3618,GDP (current US$),Djibouti
1736,DJI,2009,1049110684.72493,GDP (current US$),Djibouti
1737,DJI,2008,999105339.267729,GDP (current US$),Djibouti
1738,DJI,2007,847918929.107984,GDP (current US$),Djibouti
1739,DJI,2006,768873684.032838,GDP (current US$),Djibouti
1740,DJI,2005,708633194.726566,GDP (current US$),Djibouti
1741,DJI,2004,666072101.777505,GDP (current US$),Djibouti
1742,DJI,2003,622044665.515049,GDP (current US$),Djibouti
1743,DJI,2002,591122039.601398,GDP (current US$),Djibouti
1744,DJI,2001,572417440.820162,GDP (current US$),Djibouti
1745,DJI,2000,551230861.856506,GDP (current US$),Djibouti
1746,DJI,1999,536080148.097299,GDP (current US$),Djibouti
1747,DJI,1998,514267869.300758,GDP (current US$),Djibouti
1748,DJI,1997,502675542.001227,GDP (current US$),Djibouti
1749,DJI,1996,494004647.73437,GDP (current US$),Djibouti
1750,DJI,1995,497723960.589913,GDP (current US$),Djibouti
1751,DJI,1994,491689220.744875,GDP (current US$),Djibouti
1752,DJI,1993,466048469.22986,GDP (current US$),Djibouti
1753,DJI,1992,478058304.871118,GDP (current US$),Djibouti
1754,DJI,1991,462421998.525779,GDP (current US$),Djibouti
1755,DJI,1990,452328087.282876,GDP (current US$),Djibouti
1756,DJI,1989,409220087.102818,GDP (current US$),Djibouti
1757,DJI,1988,395794538.630775,GDP (current US$),Djibouti
1758,DJI,1987,373371738.286415,GDP (current US$),Djibouti
1759,DJI,1986,,GDP (current US$),Djibouti
1760,DMA,2017,519837037.037037,GDP (current US$),Dominica
1761,DMA,2016,576229629.629629,GDP (current US$),Dominica
1762,DMA,2015,540737037.037037,GDP (current US$),Dominica
1763,DMA,2014,520207407.407407,GDP (current US$),Dominica
1764,DMA,2013,498296296.296296,GDP (current US$),Dominica
1765,DMA,2012,485996296.296296,GDP (current US$),Dominica
1766,DMA,2011,501025925.925926,GDP (current US$),Dominica
1767,DMA,2010,493825925.925926,GDP (current US$),Dominica
1768,DMA,2009,489074333.333333,GDP (current US$),Dominica
1769,DMA,2008,458190185.185185,GDP (current US$),Dominica
1770,DMA,2007,421375851.851852,GDP (current US$),Dominica
1771,DMA,2006,390250148.148148,GDP (current US$),Dominica
1772,DMA,2005,364255074.074074,GDP (current US$),Dominica
1773,DMA,2004,367199111.111111,GDP (current US$),Dominica
1774,DMA,2003,343310666.666667,GDP (current US$),Dominica
1775,DMA,2002,333195185.185185,GDP (current US$),Dominica
1776,DMA,2001,340205074.074074,GDP (current US$),Dominica
1777,DMA,2000,333468888.888889,GDP (current US$),Dominica
1778,DMA,1999,331759000.0,GDP (current US$),Dominica
1779,DMA,1998,322409851.851852,GDP (current US$),Dominica
1780,DMA,1997,302989185.185185,GDP (current US$),Dominica
1781,DMA,1996,292286000.0,GDP (current US$),Dominica
1782,DMA,1995,274522148.148148,GDP (current US$),Dominica
1783,DMA,1994,264375666.666667,GDP (current US$),Dominica
1784,DMA,1993,245527592.592593,GDP (current US$),Dominica
1785,DMA,1992,234058259.259259,GDP (current US$),Dominica
1786,DMA,1991,219763222.222222,GDP (current US$),Dominica
1787,DMA,1990,201428730.0,GDP (current US$),Dominica
1788,DMA,1989,185137242.962963,GDP (current US$),Dominica
1789,DMA,1988,171106184.074074,GDP (current US$),Dominica
1790,DMA,1987,151868754.444444,GDP (current US$),Dominica
1791,DMA,1986,135161958.518519,GDP (current US$),Dominica
1792,DOM,2017,79997975621.8654,GDP (current US$),Dominican Republic
1793,DOM,2016,75704720189.5607,GDP (current US$),Dominican Republic
1794,DOM,2015,71164825256.6849,GDP (current US$),Dominican Republic
1795,DOM,2014,67179914026.9623,GDP (current US$),Dominican Republic
1796,DOM,2013,62682163837.347,GDP (current US$),Dominican Republic
1797,DOM,2012,60681537195.7996,GDP (current US$),Dominican Republic
1798,DOM,2011,58029750745.6495,GDP (current US$),Dominican Republic
1799,DOM,2010,53860175555.9961,GDP (current US$),Dominican Republic
1800,DOM,2009,48261033298.2133,GDP (current US$),Dominican Republic
1801,DOM,2008,48122547177.1881,GDP (current US$),Dominican Republic
1802,DOM,2007,43965420072.4107,GDP (current US$),Dominican Republic
1803,DOM,2006,38116351526.2862,GDP (current US$),Dominican Republic
1804,DOM,2005,36119047252.1794,GDP (current US$),Dominican Republic
1805,DOM,2004,22692574473.3467,GDP (current US$),Dominican Republic
1806,DOM,2003,21642882856.4247,GDP (current US$),Dominican Republic
1807,DOM,2002,27362875602.5011,GDP (current US$),Dominican Republic
1808,DOM,2001,25599311449.3848,GDP (current US$),Dominican Republic
1809,DOM,2000,24305116729.1851,GDP (current US$),Dominican Republic
1810,DOM,1999,22137599986.1056,GDP (current US$),Dominican Republic
1811,DOM,1998,21672526562.7869,GDP (current US$),Dominican Republic
1812,DOM,1997,20017908829.3254,GDP (current US$),Dominican Republic
1813,DOM,1996,18241691857.3544,GDP (current US$),Dominican Republic
1814,DOM,1995,16598679279.0698,GDP (current US$),Dominican Republic
1815,DOM,1994,14664237666.6667,GDP (current US$),Dominican Republic
1816,DOM,1993,13081042400.0,GDP (current US$),Dominican Republic
1817,DOM,1992,11356271335.9741,GDP (current US$),Dominican Republic
1818,DOM,1991,9734321854.02288,GDP (current US$),Dominican Republic
1819,DOM,1990,7073675544.80847,GDP (current US$),Dominican Republic
1820,DOM,1989,6686593059.93691,GDP (current US$),Dominican Republic
1821,DOM,1988,5374314928.42536,GDP (current US$),Dominican Republic
1822,DOM,1987,5826987099.45901,GDP (current US$),Dominican Republic
1823,DOM,1986,6122198120.02892,GDP (current US$),Dominican Republic
1824,ECU,2017,104295862000.0,GDP (current US$),Ecuador
1825,ECU,2016,99937696000.0,GDP (current US$),Ecuador
1826,ECU,2015,99290381000.0,GDP (current US$),Ecuador
1827,ECU,2014,101726331000.0,GDP (current US$),Ecuador
1828,ECU,2013,95129659000.0,GDP (current US$),Ecuador
1829,ECU,2012,87924544000.0,GDP (current US$),Ecuador
1830,ECU,2011,79276664000.0,GDP (current US$),Ecuador
1831,ECU,2010,69555367000.0,GDP (current US$),Ecuador
1832,ECU,2009,62519686000.0,GDP (current US$),Ecuador
1833,ECU,2008,61762635000.0,GDP (current US$),Ecuador
1834,ECU,2007,51007777000.0,GDP (current US$),Ecuador
1835,ECU,2006,46802044000.0,GDP (current US$),Ecuador
1836,ECU,2005,41507085000.0,GDP (current US$),Ecuador
1837,ECU,2004,36591661000.0,GDP (current US$),Ecuador
1838,ECU,2003,32432858000.0,GDP (current US$),Ecuador
1839,ECU,2002,28548945000.0,GDP (current US$),Ecuador
1840,ECU,2001,24468324000.0,GDP (current US$),Ecuador
1841,ECU,2000,18327764882.4412,GDP (current US$),Ecuador
